1101,CALPOL T TAB                  1*15TAB,4,1
1102,CALSA D3 TAB                  1*4TAB,6,2
1103,CALSHINE D TAB                1*15TAB,18,5
1104,CALSHINE P DROP               30ML,22,6
1105,CALSPRAY                      3.7ML,1,1
1106,CALTEN D 500MG TAB            1*15TAB,4,1
1107,CALTROL CAP                   1*10CAP,7,2
1108,CALURAN 50 CP*                30 TAB,3,1
1109,CALVENTRA TAB                 1*10TAB,5,2
1110,CALVENTRA-M TAB               1*10TAB,6,2
1111,CALVIT 12 INJ                 15ML,10,3
1112,CALVIT LC TAB                 1*10TAB,7,2
1113,CALZAC-CT                     1X15,4,1
1114,CALZEM CAP                    1*10CAP,3,1
1115,CANDIBIOTIC PLUS EAR DROP     5ML,19,5
1116,CANDID B CREAM                20GM,18,5
1117,CANDID CL GEL                 30G,1,1
1118,CANDID CREAM                  30GM,10,3
1119,CANDID CREAM                  50GM,1,1
1120,CANDID LOTION                 30ML,1,1
1121,CANDID MOUTH GEL              1*10G,2,1
1122,CANDID MOUTH PAINT            25ML,10,3
1123,CANDID POWDER                 120GM,53,14
1124,CANDID POWDER                 60GM,28,7
1125,CANDID TOTAL PLUS CREAM       20GM,6,2
1126,CANDID TV SHAMPOO             75ML,3,1
1127,CANDID V GEL                  30GM,4,1
1128,CANDID V6 VEGINAL             6TAB,4,1
1129,CANDID-CL VEGINAL             1*3VEG,2,1
1130,CANDIDOX CREAM                30G,8,2
1131,CANDIFORCE 100MG CAP          1*7CAP,12,3
1132,CANDIFORCE 200MG CAP          1*7CAP,26,7
1133,CANDITRAL 100MG CAP           1*10CAP,30,8
1134,CANDITRAL 200MG CAP           1*10CAP,7,2
1135,CANDITRAL SB 50 CAP           1*10CAP,3,1
1136,CANDITRAL SB-65               1X10,1,1
1137,CANFIX                        1X1,30,8
1138,CARATOL-E TAB                 1X60,10,3
1139,CARBOCACH-Z CAP               1*15 CAP,1,1
1140,CARBOPHAGE G1 TAB             1*10TAB,14,4
1141,CARBOPHAGE G2 FORTE           1*10TAB,17,5
1142,CARBOPHAGE G2 TAB             1*10TAB,2,1
1143,CARBOPHAGE XR 1000MG TAB      1*10TAB,2,1
1144,CARBOPHAGE XR 500MG TAB       1*10TAB,19,5
1145,CARBOX 300MG TAB              1*10TAB,1,1
1146,CARCA 12.5MG TAB              1*15TAB,10,3
1147,CARCA 3.125MG TAB             1*15TAB,32,8
1148,CARCA 6.25MG TAB              1*15TAB,62,16
1149,CARCA CR 10MG TAB             1X15,9,3
1150,CARCA CR 20MG TAB             1*15TAB,7,2
1151,CARDACE 1.25MG TAB            1*15TAB,22,6
1152,CARDACE 2.5MG TAB             1*15TAB,42,11
1153,CARDACE 5 MG TAB              1*15TAB,60,15
1154,CARDACE H 5MG TAB             1*15TAB,10,3
1155,CARDACE METO 2.5MG TAB        1*10TAB,6,2
1156,CARDACE METO 5MG TAB          1*10TAB,3,1
1157,CARDEXA 50 TAB                1X10,7,2
1158,CARDIROSE F 10 TAB            1*10TAB,1,1
1159,CARDITEL 40MG TAB             1*10TAB,10,3
1160,CARDITEL CH 40                1X10,5,2
1161,CARDIVAS 3.125MG TAB          1*10TAB,168,42
1162,CARDIVAS 6.25MG TAB           1*10TAB,33,9
1163,CARDIVAS CR 10MG TAB          1*10TAB,17,5
1164,CARDIVAS-25MG TAB             1*10TAB,6,2
1165,CAREPROST EYE DROP            3ML,1,1
1166,CAREPROST LS EYE DROP         1*3ML,1,1
1167,CARGREL 75 TAB                1*10TAB,9,3
1168,CARIPILL TAB                  1*15TAB,2,1
1169,CARISPEC 1.5 CAP              1*10CAP,5,2
1170,CARISPEC 3 CAP                1*10 CAP,21,6
1171,CARISPEC 4.5 CAP              1*10CAP,11,3
1172,CARISPEC 6 TAB                1*10TAB,7,2
1173,CARLOC 3.125MG TAB            1*15TAB,24,6
1174,CARMOZYME SYP.                450 ml,2,1
1175,CARNI M CAP                   1*10TAB,7,2
1176,CARNICURE PLUS                1X10,18,5
1177,CARNIGLO M TAB                1*10TAB,3,1
1178,CARNIMAC PLUS TAB             1*10TAB,1,1
1179,CARNIMAC TAB                  1*10TAB,1,1
1180,CARNIMAX PLUS TAB             1X10,16,4
1181,CARNISURE 500MG TAB           1*10TAB,2,1
1182,CARNISURE INJ                 5ML,5,2
1183,CARNISURE PLUS TAB            1*10TAB,1,1
1184,CARNISURE SYRUP               30ML,     -4,-1
1185,CARNITOR PLUS TAB             1*10TAB,4,1
1186,CARNOACT SYP                  1*200ML,1,1
1187,CARNOACT TAB                  10TAB,1,1
1188,CARTI D3 SOLUTION             5ML,26,7
1189,CARTIGEN 1500 MG TAB          1*15TAB,8,2
1190,CARTIGEN FORTE TAB            1*10TAB,7,2
1191,CARTIGEN-DN TAB               1*10TAB,2,1
1192,CARTILOX SACHET               10.45GM,40,10
1193,CARVIDON 20 MG TAB            1*10TAB,12,3
1194,CARVIDON MR TAB               1*10TAB,28,7
1195,CARVIDON OD 60MG TAB          1*10TAB,33,9
1196,CARVISTAR 3.125MG TAB         1*10TAB,12,3
1197,CARVISTAR 6.25MG TAB          1*15TAB,14,4
1198,CASTOR OIL (DABUR)            100ML,4,1
1199,CASTUM 1.5GM VAIL             1VAIL,9,3
1200,CAVERTA 50MG TAB              1*4TAB,1,1
1201,CAVIFAST GEL                  100GM,16,4
1202,CAVISAN PASTE                 100GM,5,2
1203,CLARIDIN 10 TAB               1*10TAB,2,1
1204,CLAVAM 1.2GM VIAL             1VIAL,3,1
1205,CLAVAM 375MG TAB              1*10TAB,6,2
1206,CLAVAM 625MG TAB              1*10TAB,107,27
1207,CLAVAM BID SYP                30ML,9,3
1208,CLAVAM DROP                   10ML,3,1
1209,CLAVAM DRY SYP                30ML,15,4
1210,CLAVILIP 10MG TAB             1*15TAB,8,2
1211,CLAVIX AS 150MG TAB           1*15TAB,1,1
1212,CLAVIX AS 75MG TAB            1*15TAB,8,2
1213,CLAVIX GOLD 10MG CAP          1*15CAP,6,2
1214,CLEAN AND DRY CREAM           15GM,1,1
1215,CLEAN AND DRY DAILY WASH      90ML,1,1
1216,CLEAN AND DRY POWDER          100GM,1,1
1217,CLEARGEL CREAM                20GM,7,2
1218,CLEXANE 60MG/0.6ML            0.6ML,1,1
1219,CLID 300MG TAB                1*10TAB,2,1
1220,CLID-GEL                      20GM,7,2
1221,CLIMAX SPRAY                  12GM,1,1
1222,CLIN-3 SOAP                   75GM,1,1
1223,CLINDAC A GEL                 20GM,9,3
1224,CLINDAC A MISTSPRAY           100ML,1,1
1225,CLINDAC AP GEL                20G,1,1
1226,CLINDASURE 300                1X10,3,1
1227,CLINDAZOLE TAB.               7 Tabs,1,1
1228,CLINGEN FORTE VAGINAL         1*7VEG,9,3
1229,CLINGEN VAGINAL               1*7VEG,1,1
1230,CLINKA GEL                    20G,4,1
1231,CLINSURE FACE WASH            125 ML,10,3
1232,CLINXA GEL                    20GM,6,2
1233,CLOBA 10MG TAB                1*15TAB,40,10
1234,CLOBA SYP.                    1*120ML,4,1
1235,CLOBA-5MG TAB                 1*15TAB,22,6
1236,CLOBETA GM CREAM              10GM,25,7
1237,CLOBEX 5 TAB                  1*10TAB,45,12
1238,CLOBEX-10 TAB                 1*10TAB,26,7
1239,CLOBRIUM BETA 20MG TAB        1*10TAB,2,1
1240,CLOBRIUM MD 2 TAB             1*10TAB,3,1
1241,CLOCIP POWDER                 75GM,4,1
1242,CLOCIT 10MG TAB               1*10TAB,6,2
1243,CLOCIT 5MG TAB                1*10TAB,16,4
1244,CLOCIT L TAB                  1*15TAB,1,1
1245,CLOCIT-H                      1X15,2,1
1246,CLOFAGAL 50MG TAB             1*10TAB,3,1
1247,CLOFAGAL-SR TAB               1*10TAB,4,1
1248,CLOFLOW 75 TAB                1*10TAB,27,7
1249,CLOFLOW PLUS 75/75MG CAP      1*10CAP,6,2
1250,CLOFRANIL 25MG TAB            1*10TAB,5,2
1251,CLOFRANIL 50MG TAB            1*10TAB,6,2
1252,CLOGAURD F CREAM              20GM,1,1
1253,CLOGAURD S OINT               30GM,1,1
1254,CLOHEX ADS M/WASH             200ML,9,3
1255,CLOHEX MOUTH WASH             150ML,1,1
1256,CLOMA 1MG TAB                 1*10TAB,2,1
1257,CLOMA 2 TAB                   1*10TAB,5,2
1258,CLOMA-0.5MG TAB               1*10TAB,43,11
1259,CLOMIDEP 25MG TAB             1*10TAB,3,1
1260,CLOMIDEP 50MG TAB             1*10TAB,20,5
1261,CLOMIDEP SR 75                1*10TAB,3,1
1262,CLOMIZ 0.25 MD TAB            1*10TAB,20,5
1263,CLOMIZ 0.5 MD TAB             1*10TAB,28,7
1264,CLONAFIT 0.50 MD TAB          1*10TAB,27,7
1265,CLONAFIT BETA TAB             1*10TAB,30,8
1266,CLONAFIT PLUS TAB             1*10TAB,17,5
1267,CLONATE OINTMENT              20GM,3,1
1268,CLONAZ.05                     10 TAB,2,1
1269,CLONIL 25MG TAB               1*10TAB,49,13
1270,CLONIL 50MG TAB               1*10TAB,62,16
1271,CLONIL 75 SR TAB              1*10TAB,19,5
1272,CLONOFAST 0.25MG TAB          1*10TAB,1,1
1273,CLONOREST-0.25MG TAB          1*15TAB,10,3
1274,CLONOSAFE 0.25MG TAB          1*10TAB,9,3
1275,CLONOTRIL 0.25MG TAB          1*15TAB,12,3
1276,CLONOTRIL 0.5MG TAB           1*15TAB,24,6
1277,CLONOTRIL 1MG TAB             1*15TAB,8,2
1278,CLOP G CREAM                  25GM,10,3
1279,CLOP GM NEO CREAM             15GM,4,1
1280,CLOP S OINT                   20GM,5,2
1281,CLOPILET 75MG TAB             1*15TAB,7,2
1282,CLOPILET A 150MG CAP          1*10CAP,1,1
1283,CLOPILET A 75MG CAP           1*10CAP,15,4
1284,CLOPITAB 75MG TAB             1*15TAB,79,20
1285,CLOPITAB A 150MG CAP          1*15CAP,10,3
1286,CLOPITAB A 75MG CAP           1*15CAP,53,14
1287,CLOPITAB CV 10/75MG CAP       1*15CAP,26,7
1288,CLOPITAB CV 20/75MG CAP       1*15CAP,3,1
1289,CLOPITAB CV GOLD 10MG CAP     1*10CAP,18,5
1290,CLOPITAB CV GOLD 20MG CAP     1*10CAP,14,4
1291,CLOPITORVA 10MG CAP           1*10CAP,25,7
1292,CLOPITORVA 20MG TAB           1*10TAB,2,1
1293,CLOPIVAS 75MG TAB             1*15TAB,8,2
1294,CLOPIVAS AP 150MG TAB         1*15TAB,10,3
1295,CLOPIVAS AP 75MG TAB          1*15TAB,4,1
1296,CLOT TAB                      1*10TAB,5,2
1297,CLOT XL 500MG TAB             1*10TAB,8,2
1298,CLOTAS-EH TAB                 1*10TAB,6,2
1299,CLOZA BEST 100MG TAB          1*10,10,3
1300,CLOZAM 5MG TAB                1*10TAB,2,1
1301,CLOZE 0.5MG TAB               1*10TAB,2,1
1302,CLOZE-MD 0.5MG TAB            1*10TAB,18,5
1303,CLOZEP 0.5MG                  10 TABL,3,1
1304,CMC EYE DROP                  10ML,4,1
1305,CNBC TOOTH & GUM GEL          50GM,1,1
1306,CO-NYROS CAP                  1*10,8,2
1307,COAID DROP                    15ML,4,1
1308,COAID SYRUP                   60ML,2,1
1309,COBACYN CD3 TAB               1X10,8,2
1310,COBACYN OD TAB                1*10TAB,2,1
1311,COBADEX CZS TAB               1*15TAB,93,24
1312,COBAFORTE CD 3 TAB            1*10TAB,6,2
1313,COBAMATE OD CAP               1*10CAP,2,1
1314,CODESOFT CAP                  1*10CAP,10,3
1315,CODESOFT EPO CAP              1*15CAP,8,2
1316,COE D3 SOLUTION               5ML,22,6
1317,COECORAL D3 CAP               1*15CAP,8,2
1318,COECORAL ISO TAB              1*10TAB,1,1
1319,COEDHEA PLUS CAP              1*10CAP,2,1
1320,COEHB MAX CAP                 1*10CAP,3,1
1321,COERIP CAP                    30CAP,1,1
1322,COERIP TRIO CAP               1*14CAP,10,3
1323,COGMENTIN 10MG TAB            1*15TAB,5,2
1324,COGMENTIN 5MG TAB             1*15TAB,6,2
1325,COGNICARE SYRUP               200ML,2,1
1326,COGNICARE-DS SYP              1X200ML,2,1
1327,COGNIVEL TAB                  1*10TAB,5,2
1328,COGNIZA CAP                   1*10TAB,3,1
1329,COLICAID DROPS                15ML,4,1
1330,COLICAID SYRUP                60ML,1,1
1331,COLIHENZ P 400MG TAB          1*10TAB,1,1
1332,COLIMEX TAB                   1*10TAB,2,1
1333,COLIMEX-DROP                  10ML,1,1
1334,COLL-CD CAP                   1*10,8,2
1335,COLLAFLEX POWDER              10.2GM,30,8
1336,COLLAFLEX PRO + CAP           1*6CAP,5,2
1337,COLLAJOIN AD TAB              1*10TAB,6,2
1338,COLLASHOT C2 CAP              1*10CAP,4,1
1339,COLONISE FORTE CAP            1*10CAP,16,4
1340,COLORINA VITILIGO CREAM       1*30G,1,1
1341,COLOSPA RETARD CAP            1*15CAP,4,1
1342,COLOSPA TAB                   1*15TAB,1,1
1343,COLOSPA X TAB                 1*15TAB,7,2
1344,COLTRO 10MG TAB               1*10TAB,3,1
1345,COLTRO AS 75 CAP              1*10CAP,3,1
1346,COLY MONAS                    1PCS,4,1
1347,COMBIFLAM SYP                 60ML,6,2
1348,COMBIFLAM TAB                 1*20TAB,75,19
1349,COMBIGAN EYE DROP             5ML,30,8
1350,COMBIHALE FB 200 REDICAP      30CAP,11,3
1351,COMBIHALE FF 250 ROTACAP      30CAP,5,2
1352,COMBIHALE FT REDICAP          30CAP,1,1
1353,COMBIHALE-FB 200 INHALER      1 PCS,1,1
1354,COMBIMIST L INHALER           1PCS,1,1
1355,COMBIMIST L RESPULES          1*5PCS,3,1
1356,COMBIMIST-L R/C               1*30CAP,8,2
1357,COMBINASE AQ NASAL SPRAY      7ML,2,1
1358,COMBINASE FT NASAL SPRAY      9.8GM,2,1
1359,COMBIPAT EYE DROP             5ML,2,1
1360,COMBITAZ 1GM INJ              1VAIL,3,1
1361,COMBUNEX 800MG TAB            1*10TAB,5,2
1362,COMBUTOL 200MG TAB            1*10TAB,8,2
1363,COMBUTOL 400MG TAB            1*10TAB,5,2
1364,COMBUTOL 800MG TAB            1*10TAB,18,5
1365,COMIG-500 TAB                 1*10TAB,1,1
1366,COMMODE RYDER 210             1PICS,1,1
1367,COMPLAMINA TAB                1*10TAB,12,3
1368,COMPLAN KESHAR BADAM REFIL    500GM,10,3
1369,COMPLAN PISTA BADAM REFIL     500GM,3,1
1370,COMPLAN ROYAL CHOCO JAR       1KG,5,2
1371,COMPLAN ROYAL CHOCO RIFIL     1KG,11,3
1372,COMPLAN ROYAL CHOCO RIFIL     500GM,12,3
1373,COMPLIBAC TAB                 1*15TAB,2,1
1374,CONCOR 5MG TAB                1*10TAB,65,17
1375,CONCOR AM 2.5MG TAB           1*10TAB,23,6
1376,CONCOR AM 5MG TAB             1*10TAB,45,12
1377,CONCOR COR 1.25MG TAB         1*10TAB,13,4
1378,CONCOR COR 2.5MG TAB          1*10TAB,72,18
1379,CONFIDO TAB                   60TAB,6,2
1380,CONJOINT 3D CAP               1*10 CAP,2,1
1381,CONSEVEL CAP                  1*10CAP,27,7
1382,CONSIVAS 40MG TAB             1*10TAB,6,2
1383,CONSIVAS ASP 75MG CAP         1*10CAP,13,4
1384,CONSTICALO 1MG TAB            1*10TAB,8,2
1385,CONSTICALO 2MG TAB            1*10TAB,6,2
1386,CONSTICHEK POWDER             108GM,2,1
1387,CONTIFLO ICON 0.4MG TAB       1*10TAB,30,8
1388,CONTOUR L.S.BELT (L)OPTIMA    1PICS,1,1
1389,CONTOUR PLUS METER            1PCS,4,1
1390,CONTOUR PLUS STRIP            10PCS,3,1
1391,CONTOUR PLUS STRIP            25PCS,1,1
1392,CONTOUR PLUS STRIP            50PCS,13,4
1393,CONTRACTUBEX GEL              20GM,2,1
1394,CONTRAMAL SR 100`             10 'S,3,1
1395,CONVIDEX XP TAB               1*10TAB,2,1
1396,COOLORA M/WASH                100ML,5,2
1397,COQ FORTE CAP                 1*10CAP,5,2
1398,COQ-10 CAP                    1*10CAP,1,1
1399,COR 3 TAB                     1*15TAB,8,2
1400,COR 9-500MG INJ               1PIC,5,2
1401,CORABRAD 5 TAB                1*10TAB,3,1
1402,CORALIUM D3 TAB               1*10TAB,19,5
1403,CORBIS 5MG TAB                1*15TAB,23,6
1404,CORBIS AM 2.5 TAB             1*10TAB,5,2
1405,CORBIS AM-5                   1X10,3,1
1406,CORBIS-2.5MG TAB              1*15TAB,21,6
1407,CORCAL D 400MG TAB            1*10TAB,4,1
1408,CORCAL-500 TAB                1X10,1,1
1409,CORCIUM PLUS CAP              1*10CAP,15,4
1410,CORCIUM TAB                   1*15TAB,2,1
1411,CORCIUM-D3 TAB                1*15TAB,2,1
1412,CORDARONE 100MG TAB           1*15TAB,25,7
1413,CORDARONE X 200MG TAB         1*10TAB,5,2
1414,COREX DX SYP                  50ML,4,1
1415,COREX DX SYRUP                100ML,10,3
1416,COREX LS SYP                  100ML,2,1
1417,CORIMINIC DROP                15ML,1,1
1418,CORIMINIC SYRUP               60ML,3,1
1419,CORIOSURGE XP 5000            1INJ,21,6
1420,CORO Q 10                     1*10CAP,9,3
1421,CORTEL H 40 TAB               1*15TAB,2,1
1422,CORTEL LN TAB                 1*15TAB,4,1
1423,CORTEL M 50MG TAB             1*15TAB,7,2
1424,CORTEL TRIO TAB               1*10TAB,4,1
1425,CORTEL-40MG                   1X15,4,1
1426,CORTIBA-6 TAB                 1X10,1,1
1427,CORTIMAX 6MG TAB              1*10TAB,0,0
1428,CORTIMAX-12MG TAB             1*6TAB,2,1
1429,CORTIUM-6MG TAB               1*10TAB,1,1
1430,CORUS CAP                     1*10CAP,17,5
1431,CORVADIL A TAB                1*15TAB,1,1
1432,COS 3 SYP                     1*200ML,8,2
1433,COSCOPIN COUGH LINCTUS        100ML,2,1
1434,COSCOPIN PAED SYP             50ML,7,2
1435,COSCOPIN PLUS SYP             100ML,6,2
1436,COSKLOT PLUS TAB              1*10TAB,1,1
1437,COSMELITE CREAM               25GM,1,1
1438,COSMELITE NEXT CREAM          1X30G,2,1
1439,COSMELITE NEXT SPF30 LOT.     50ML,1,1
1440,COSVATE CREAM                 30GM,2,1
1441,COSVATE GM CREAM              25GM,25,7
1442,COTTON                        100GM,12,3
1443,COTTON                        300G,2,1
1444,COTTON                        50GM,3,1
1445,COTTON BUDS                   100UNIT,8,2
1446,COTTON.                       250GM,4,1
1447,COTTON.                       30GM,10,3
1448,COVANCE 50MG TAB              1*10TAB,6,2
1449,CPINK SUSP                    150ML,1,1
1450,CPINK TAB                     1*15TAB,2,1
1451,CRACAL FORTE TAB              1*10TAB,4,1
1452,CRACAL TAB                    1*10TAB,     -3,0
1453,CRAFER D3 60K TAB             1*4TAB,13,4
1454,CRAFER D3 DROP                30ML,10,3
1455,CRAMPAUSE TAB                 1*10TAB,1,1
1456,CRANBE 300MG TAB              1*10TAB,18,5
1457,CRANMAN D TAB                 1*10TAB,1,1
1458,CRANPAC-D TAB                 1*10TAB,7,2
1459,CREMA ANO CREAM               20G,2,1
1460,CREMADIET POWDER              300GM,7,2
1461,CREMAFFIN PINK SYP            1*225ML,7,2
1462,CREMAFFIN PLUS SYRUP          250ML,28,7
1463,CREMAFFIN SYP                 250ML,10,3
1464,CREMAGEL CREAM                30G,1,1
1465,CREMALAX 10MG TAB             1*18TAB,5,2
1466,CREON 10000 MG TAB            1*15TAB,1,1
1467,CREON 25000 MG CAP            1*10CAP,2,1
1468,"CREPE BANDAGE 6"" FLAMICREPE   1X15CM*4M",5,2
1469,CRESAR 20MG TAB               1*15TAB,2,1
1470,CRESAR 40MG TAB               1*15TAB,1,1
1471,CRESAR AM TAB                 1*15TAB,17,5
1472,CRESAR CT 40MG TAB            1*10TAB,3,1
1473,CRESAR H TAB                  1*15TAB,5,2
1474,CRESAR LN 40 TAB              1*10TAB,1,1
1475,CRESP 25MG INJ                0.3ML,0,0
1476,CRESP 40 VIAL                 1ML,4,1
1477,CRESP 40MG INJ                0.3ML,11,3
1478,CRESTOR 10MG TAB              1*30TAB,3,1
1479,CREVAST 40 TAB                10 CAP,4,1
1480,CRINA NCR 10MG TAB            1*10TAB,2,1
1481,CRITIPRO POWDER               200GM,2,1
1482,CRITIPRO-DM POWDER            200GM,8,2
1483,CRIXAN 250                    1X10,1,1
1484,CRIXAN 500 TAB                1*10TAB,3,1
1485,CRIZ-M SYP                    60ML,6,2
1486,CRIZ-M TAB                    1*10TAB,16,4
1487,CROCIN 650MG TAB              1*15TAB,10,3
1488,CROCIN ADVANCE TAB            1*20TAB,30,8
1489,CROCIN DROP                   15ML,11,3
1490,CROCIN DS SYP                 100ML,5,2
1491,CROCIN PAIN RELIEF TAB        1*15TAB,1,1
1492,CROCIN SYRUP                  60ML,5,2
1493,CROTEC-EC CAP                 1*15CAP,4,1
1494,CROTORAX HC CREAM             10GM,1,1
1495,CRYSBONA M CAP                1*10CAP,24,6
1496,CRYSTAGOLD-C SERUM            20GM,1,1
1497,CTD 12.5MG TAB                1*15TAB,27,7
1498,CTD 6.25MG TAB                1*15TAB,81,21
1499,CTD L 12.5/50MG TAB           1*10TAB,3,1
1500,CTD M 12.5/50MG TAB           1*10TAB,1,1
1501,CTD M 6.25/50MG TAB           1*10TAB,1,1
1502,CTD O 6.25/20MG TAB           1*10TAB,2,1
1503,CTD T 12.5/40MG TAB           1*15TAB,11,3
1504,CTD T 12.5/80MG TAB           1*10TAB,3,1
1505,CTD T 6.25/20MG TAB           1*10TAB,8,2
1506,CTD T 6.25/40MG TAB           1*15TAB,46,12
1507,CTD T AM 6.25/40/5            1X10,10,3
1508,CTD-AZ 12.5/40MG TAB          1*10TAB,10,3
1509,CTD-T AM 12.5/40/5 TAB        1*10TAB,23,6
1510,CUDO FORTE CAP                1*10CAP,19,5
1511,CURENEXT ORAL GEL             50GM,1,1
1512,CURLZFIN 1MG TAB              1*10TAB,6,2
1513,CUTICAPIL HAIR SERUM          75ML,6,2
1514,CUTICOLOR HAIR CREAM          60GM,1,1
1515,CUTIGRAF FORTE OINT           1*30GM,1,1
1516,CUTIMAX LOTION                1*1,2,1
1517,CUTISOFT CREAM                15GM,1,1
1518,CVPRIL 2.5MG TAB              1*10TAB,1,1
1519,CWIN SHAMPOO                  100ML,1,1
1520,CYBLEX 40MG TAB               1*15TAB,28,7
1521,CYBLEX 60 XR TAB              1*15TAB,13,4
1522,CYBLEX 80MG TAB               1*15TAB,7,2
1523,CYBLEX M 40 TAB               1*15TAB,2,1
1524,CYBLEX M 60 XR TAB            1*15TAB,8,2
1525,CYCLOPAM TAB                  1*10TAB,2,1
1526,CYCLOTIN 10                   1X15,1,1
1527,CYCLOTIN 20MG TAB             1*15TAB,7,2
1528,CYCLOTIN 60MG TAB             1*15TAB,13,4
1529,CYCLOTIN-40MG TAB             1*15TAB,4,1
1530,CYMET ER 25MG TAB             1*10TAB,12,3
1531,CYMET ER 50MG TAB             1*10TAB,9,3
1532,CYP-L SYRUP                   200ML,5,2
1533,CYPON DROP                    15ML,3,1
1534,CYPON SYRUP                   200ML,31,8
1535,CYPON TAB                     1X10,1,1
1536,CYRA 20MG TAB                 1*10TAB,32,8
1537,CYRA 40 TAB                   1*10TAB,1,1
1538,CYRA D CAP                    1*10CAP,75,19
1539,CYRA LS TAB                   1*10TAB,4,1
1540,CYRAFLORA CAP                 1*10CAP,1,1
1541,CYSTONE FORTE TAB             1*30TAB,3,1
1542,CYSTONE SYRUP                 200ML,5,2
1543,CYSTONE TAB                   60TAB,11,3
1544,CYTOGARD OD 60MG CAP          1*15CAP,16,4
1545,CYTOHEART MR                  1X10,3,1
1546,CYTRELA-D SYP                 200ML,1,1
1547,D FAX LS 50 TAB               1*15 TAB,2,1
1548,D FAX PLUS 100 TAB            1*15TAB,1,1
1549,D RISE 60K CAP                1*4CAP,60,15
1550,D RISE SACHET                 1GM,53,14
1551,D SIGNOFLAM TRANSGEL          30GM,1,1
1552,D SOL 60K TAB                 1*4TAB,11,3
1553,D SOL DROPS                   30ML,3,1
1554,D SOL SACHET                  1GM,6,2
1555,D VENIZ 100MG TAB             1*10TAB,1,1
1556,D VENIZEP 100MG TAB           1*10TAB,3,1
1557,D VENIZEP 50MG TAB            1*10TAB,25,7
1558,D VENTIN 100 TAB              1*10TAB,9,3
1559,D VITA 60K CAP                1*8CAP,2,1
1560,D'ACNE FOAMING FACE WASH      60ML,1,1
1561,D'ACNE PLUS GEL               15GM,1,1
1562,D'ACNE SOAP                   75GM,2,1
1563,D'ACNE SOFT FOAMING F/W       100GM,1,1
1564,D-360 CAP                     1*4CAP,6,2
1565,D-5 BOTTAL                    500ML,6,2
1566,D-BOSE 0.3MG TAB              1*15TAB,5,2
1567,D-CHIRO PLUS TAB              1X10,10,3
1568,D-CO-D                        1X60,3,1
1569,D-FAX 50MG TAB                1*15TAB,2,1
1570,D-FIRST 60K CAP               1*4CAP,6,2
1571,D-GAIN 60000IU CAP            1*10CAP,1,1
1572,D-PROTIN CHOLATE POW          500GM,13,4
1573,D-UP SACHET                   1*1G,16,4
1574,D.D PRAMINE 75                1X10TAB,9,3
1575,D.F.O. SPRAY                  1*55G,8,2
1576,D.F.O.GEL                     50GM,10,3
1577,D3 EXTRA                      1*4CAP,3,1
1578,D3 MUST 60K TAB               1*4TAB,17,5
1579,D3 MUST DROP                  15ML,16,4
1580,D3 MUST FORTE DROP            15ML,15,4
1581,D3KIND TAB                    1X8,2,1
1582,DABICLOT 110MG CAP            1*10CAP,13,4
1583,DABIGO 110MG CAP              1*10CAP,18,5
1584,DABLEXA 110MG CAP             1*10CAP,17,5
1585,DAFLON 1000MG TAB             1*10TAB,8,2
1586,DAFLON 500MG TAB              1*10TAB,9,3
1587,DAGLIPACK 10 TAB              1*10TAB,7,2
1588,DAILYCAL 500MG TAB            1*15TAB,3,1
1589,DAILYCAL HD TAB               1*15TAB,2,1
1590,DAILYCAL ORTHO TAB            1*15TAB,4,1
1591,DAJIO 10 TAB                  1*15TAB,8,2
1592,DAJIO M 500 TAB               1*10TAB,23,6
1593,DALACIN C 300MG CAP           1*10CAP,23,6
1594,DALACIN C 600MG INJ           4ML,23,6
1595,DAMITA 10 TAB                 1*10TAB,3,1
1596,DAMITA M 10/1000              1X10,3,1
1597,DAMITA M 10/500 TAB           1*10TAB,3,1
1598,DANBLOCK LOTION               100ML,1,1
1599,DANCLEAR SHAMPOO              90ML,1,1
1600,DANOGEN 100MG CAP             1*10CAP,3,1
1601,DANOGEN 200MG CAP             1*10CAP,4,1
1602,DAONIL 5MG TAB                1*30TAB,1,1
1603,DAPABEST 10                   1X10,1,1
1604,DAPABITE 10 TAB               1*10,19,5
1605,DAPABITE M 10/500             1X10,9,3
1606,DAPACONIC-10                  1X10,1,1
1607,DAPAGAIN 5MG                  1X15,2,1
1608,DAPAGLYN 10MG                 1X15,22,6
1609,DAPAGLYN 5                    1*15,3,1
1610,DAPAGLYN M 1000 TAB           1*15,14,4
1611,DAPAGLYN M 500 TAB            1*15TAB,1,1
1612,DAPAHENZ 10 TAB               1*15TAB,2,1
1613,DAPALEX 10 TAB                1*10TAB,10,3
1614,DAPALEX M 10/500              1*10TAB,5,2
1615,DAPAMAC 5 TAB                 1*10TAB,16,4
1616,DAPAMAC M 10/1000 TAB         1*10TAB,3,1
1617,DAPAMAC-10                    1X10,55,14
1618,DAPANORM 10 TAB               1*10TAB,51,13
1619,DAPANORM 5 TAB                1*10,6,2
1620,DAPANORM M 10 TAB             1*10TAB,27,7
1621,DAPANORM M 5 TAB              1*10TAB,17,5
1622,DAPANORM M10 FORTE TAB        1*10TAB,13,4
1623,DAPANOVA 10 TAB               1*15TAB,5,2
1624,DAPANOVA M 10/500 TAB         1*15TAB,2,1
1625,DAPANOVA M 5/500 TAB          1*15TAB,8,2
